ID,WEIGHT,GOVVA21,LGOVVA21,AGVA21,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONMONUMENTS,COUNT2,COUNTACC,DEMLIBERAL,EARLYVELECTION,EDUC18,EDUCATIONVA21,EDUCATIONVA21B,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVGOVVA21,FAVMCAULIFFE,FAVTRUMP,FAVYOUNGKIN,FORBIDENG,FORCANDGOV,GEOCODE,GUNOWNER12,HANDLECOVIDMCAULIFFE,HANDLECOVIDVA21,HANDLECOVIDYOUNGKIN,HANDLECRIMEMCAULIFFE,HANDLECRIMEVA21,HANDLECRIMEYOUNGKIN,HANDLEECONMCAULIFFE,HANDLEECONVA21,HANDLEECONYOUNGKIN,ISSUE21VA,LATINO,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REPCONSERVATIVE,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,STECVA,STECVA2,SUBURBWHITE,TELEPOLL,VAXMANDATEVA21,VAXSTATUS21,VERSION,VOTE2020,VOTEMETHOD,WHTEVANG,ZIPCODE
277301611.0,0.805331289768219,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Yes,,7.0,Yes,,Not very confident or not at all confident,Not very confident,,Absentee or early in-person,Bachelor's degree (BA or BS),A lot,A lot or Some,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,For your candidate,4.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Liberal,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,White suburban men,Telephone survey,Favor,,Version 2,,Early in-person,White Born-again/Evangelical Christians,23228.0
277301612.0,0.360339760780334,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Some,A lot or Some,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Against his opponent,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Good,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22312.0
277301613.0,0.383587509393692,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Somewhat confident,,Absentee or early in-person,Bachelor's degree (BA or BS),Not much,Not much or Not at all,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban women,Telephone survey,Opoose,,Version 2,,Early in-person,All others,22003.0
277301614.0,0.748528182506561,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,Yes,,8.0,No,,Very confident or somewhat confident,Somewhat confident,,Absentee or early in-person,Bachelor's degree (BA or BS),A lot,A lot or Some,College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,For your candidate,1.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,Yes,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,,Male,Latino men,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Not so good,Not so good or Poor,Other,Telephone survey,Opoose,,Version 2,,Early in-person,All others,22202.0
277301615.0,0.383587509393692,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,Bachelor's degree (BA or BS),Some,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Good,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22207.0
277301616.0,0.383587509393692,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,Bachelor's degree (BA or BS),Some,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Good,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22201.0
277301617.0,0.360339760780334,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Some,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Against his opponent,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Good,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22201.0
277301618.0,0.383587509393692,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,,8.0,Yes,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,Bachelor's degree (BA or BS),Not much,Not much or Not at all,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Good,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22301.0
277301619.0,0.360339760780334,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,,8.0,Yes,,Very confident or somewhat confident,Somewhat confident,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Some,A lot or Some,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Against his opponent,1.0,,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,South,,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Good,Excellent or Good,Other,Telephone survey,Opoose,,Version 2,,Early in-person,All others,22314.0
277301620.0,0.748528182506561,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,,8.0,Yes,,Very confident or somewhat confident,Somewhat confident,,Absentee or early in-person,Bachelor's degree (BA or BS),A lot,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,1.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,South,,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Good,Excellent or Good,Other,Telephone survey,Opoose,,Version 2,,Early in-person,All others,22301.0
277301621.0,0.453330606222153,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,65+,60+,65-74,45+,60+,65+,,,,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,Attended college but received no degree,Some,A lot or Some,No college degree,More than high school graduate,,,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,,Women without children,Independent/Something else,,,Independent women,Independent,,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,,State questionnaire,,,,South,,Female,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Good,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22314.0
277301622.0,0.383587509393692,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,Bachelor's degree (BA or BS),Not much,Not much or Not at all,College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,,Female,All other races,"Cities 50,000-500,000","Cities over 50,000", Virginia,Good,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22305.0
277301623.0,0.383587509393692,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,,8.0,Yes,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,Bachelor's degree (BA or BS),Not much,Not much or Not at all,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Against his opponent,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Good,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22301.0
277301624.0,0.453330606222153,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,Attended college but received no degree,Some,A lot or Some,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Excellent,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22304.0
277301625.0,0.360339760780334,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,No,,8.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Some,A lot or Some,College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,Yes,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Excellent,Excellent or Good,Other,Telephone survey,Favor,,Version 2,,Early in-person,All others,22301.0
277301626.0,0.360339760780334,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,No,,10.0,No,,Very confident or somewhat confident,Very confident,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Some,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,1.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Excellent,Excellent or Good,White suburban women,Telephone survey,Favor,,Version 2,,Early in-person,All others,22066.0
