ID,WEIGHT,SEN2GA21,SENGA21,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLSEN,COUNT2GA,COUNTACCGA,COVIDHARDSHIP,COVIDHARDSHIP2,COVIDWORRY,COVIDWORRY2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GA2020FAIR,GEOCODE,LATINO,LOEFFLERISS,OSSOFFISS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PERDUEISS,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,VERSION,VETVOTER,VOTE2020,VOTEMETHOD,WARNOCKISS,WHTEVANG
277266794.0,4.36686591969,Raphael Warnock,Jon Ossoff,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,No,,5.0,The Democratic Party,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,3.0,No,Too conservative,About right,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Too conservative,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266795.0,5.56057094394,Raphael Warnock,Jon Ossoff,30-44,30-59,35-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,No,,7.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Not too worried,Not too worried or not at all worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,1.0,No,Too conservative,About right,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Too conservative,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,South,Male,Black men,Suburbs,Suburbs,English, Georgia,Other,Telephone survey,Version 1,Yes,Joe Biden,By mail,About right,All others
277266796.0,5.43886157724,Kelly Loeffler,David Perdue,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,11.0,The Republican Party,Not very confident or not at all confident,Not at all confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,2.0,No,Too conservative,Too liberal,,,,,,,About right,Moderate,,,,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,No,Donald Trump,By mail,Too liberal,White Born-again/Evangelical Christians
277266797.0,6.93183411606,Raphael Warnock,Jon Ossoff,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Yes,,1.0,The Democratic Party,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,5.0,No,About right,About right,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Too liberal,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,"Cities 10,000-50,000",Small Cities/Rural,English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,Too conservative,All others
277266798.0,3.08907066729,Raphael Warnock,Jon Ossoff,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,9.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Not at all worried,Not too worried or not at all worried,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Yes,1.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Too conservative,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Female,White women,Rural,Small Cities/Rural,English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,White Born-again/Evangelical Christians
277266799.0,7.38285599859,Raphael Warnock,Jon Ossoff,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,,2.0,The Democratic Party,Very confident or somewhat confident,Very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,4.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Too conservative,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266800.0,1.53636531256,Raphael Warnock,Jon Ossoff,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,13.0,The Democratic Party,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Not too worried,Not too worried or not at all worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Yes,2.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Too conservative,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,Yes,Joe Biden,By mail,About right,All others
277266801.0,3.0532472426,Kelly Loeffler,David Perdue,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,9.0,The Republican Party,Not very confident or not at all confident,Not at all confident,No financial hardship at all,No financial hardship at all,Not at all worried,Not too worried or not at all worried,Absentee or early in-person,Omit,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,1.0,No,Omit,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Omit,,,,,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,Yes,Donald Trump,By mail,Omit,All others
277266802.0,2.75004303829,Raphael Warnock,Jon Ossoff,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,,6.0,Omit,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,2.0,No,Too conservative,About right,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Too conservative,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,No,Omit,By mail,About right,All others
277266803.0,0.86171673008,Raphael Warnock,Jon Ossoff,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,9.0,The Democratic Party,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,1.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Too conservative,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,Male,White men,Rural,Small Cities/Rural,English, Georgia,Other,Telephone survey,Version 1,Yes,Joe Biden,By mail,About right,All others
277266804.0,3.56345697933,Raphael Warnock,Jon Ossoff,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,9.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Yes,1.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Too conservative,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,White Born-again/Evangelical Christians
277266805.0,7.20049710226,Kelly Loeffler,David Perdue,,,,,,,,,,Complete,Yes,,3.0,The Republican Party,Not very confident or not at all confident,Not at all confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,No,4.0,No,Too conservative,Omit,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Telephone survey,Version 1,No,Donald Trump,By mail,Too liberal,White Born-again/Evangelical Christians
277266806.0,3.8017633219,Kelly Loeffler,David Perdue,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,10.0,The Republican Party,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Yes,2.0,No,About right,Too liberal,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Telephone survey,Version 1,No,Did not vote,By mail,Too liberal,White Born-again/Evangelical Christians
277266807.0,6.95869063241,Raphael Warnock,Jon Ossoff,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,No,,6.0,The Democratic Party,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,3.0,No,Too conservative,About right,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Too conservative,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Telephone survey,Version 1,Yes,Joe Biden,By mail,About right,All others
